Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-June-2018,23.50,23.50,23.45,23.45,23.499069836663318078,215016,19,5052676.00,215016,100.00,0.05,-0.05
28-June-2018,24.90,24.90,24.80,24.85,24.849874895746455379,1199,4,29795.00,200,16.68,0.10,-0.05
25-June-2018,28.00,28.00,24.90,25.25,25.019984012789768185,1251,7,31300.00,251,20.06,3.10,-2.75
22-June-2018,25.60,25.65,25.00,25.65,25.272571428571428571,1750,7,44227.00,1750,100.00,0.65,0.05
21-June-2018,23.30,26.45,23.30,23.35,23.357222222222222222,1800,9,42043.00,791,43.94,3.15,0.05
20-June-2018,23.60,25.55,23.60,24.25,24.250000000000000000,1500,3,36375.00,500,33.33,1.95,0.65
19-June-2018,25.95,25.95,23.55,23.55,23.552894211576846307,501,2,11800.00,501,100.00,2.40,-2.40
18-June-2018,25.85,25.85,23.55,23.60,23.576423576423576423,1001,4,23600.00,1,0.10,2.30,-2.25
14-June-2018,25.85,25.85,23.50,23.50,24.008629989212513484,2781,12,66768.00,581,20.89,2.35,-2.35
12-June-2018,23.25,23.50,23.25,23.50,23.354166666666666666,12000,5,280250.00,7000,58.33,0.25,0.25
11-June-2018,23.20,23.25,23.20,23.25,23.216666666666666666,64500,16,1497475.00,43000,66.67,0.05,0.05
8-June-2018,23.55,25.85,23.05,23.55,23.485587583148558758,4510,16,105920.00,1700,37.69,2.80,0.00
7-June-2018,23.25,23.50,23.25,23.50,23.296634615384615384,2080,5,48457.00,200,9.62,0.25,0.25
6-June-2018,23.50,23.60,23.40,23.40,23.501945525291828793,2570,9,60400.00,500,19.46,0.20,-0.10
5-June-2018,23.60,24.80,23.60,23.70,23.657354866870362287,2291,9,54199.00,251,10.96,1.20,0.10
4-June-2018,24.75,24.75,23.65,23.65,23.692252252252252252,5550,15,131492.00,550,9.91,1.10,-1.10
1-June-2018,23.50,23.60,23.50,23.60,23.534210526315789473,5700,11,134145.00,700,12.28,0.10,0.10
28-May-2018,23.00,24.25,23.00,23.00,23.693333333333333333,450,3,10662.00,450,100.00,1.25,0.00
25-May-2018,23.10,23.10,23.10,23.10,23.058823529411764705,17,1,392.00,17,100.00,0.00,0.00
24-May-2018,24.25,24.25,24.25,24.25,24.248000000000000000,250,1,6062.00,250,100.00,0.00,0.00
23-May-2018,24.40,24.40,23.10,23.10,23.371929824561403508,14250,22,333050.00,14250,100.00,1.30,-1.30
22-May-2018,23.75,23.75,23.25,23.25,23.300209205020920502,47800,26,1113750.00,47800,100.00,0.50,-0.50
16-May-2018,23.50,24.00,23.50,24.00,23.785714285714285714,700,4,16650.00,700,100.00,0.50,0.50
15-May-2018,23.50,23.50,23.50,23.50,23.497297297297297297,185,2,4347.00,185,100.00,0.00,0.00
14-May-2018,23.50,23.70,23.50,23.70,23.588362068965517241,464,4,10945.00,464,100.00,0.20,0.20
11-May-2018,24.10,24.10,24.10,24.10,24.100000000000000000,100,1,2410.00,100,100.00,0.00,0.00
9-May-2018,25.20,25.20,24.10,24.10,24.118512256973795435,5915,5,142661.00,5915,100.00,1.10,-1.10
8-May-2018,24.00,24.00,24.00,24.00,24.000000000000000000,20,1,480.00,20,100.00,0.00,0.00
7-May-2018,23.90,24.80,23.90,23.90,24.307598784194528875,32900,86,799720.00,32900,100.00,0.90,0.00
4-May-2018,24.00,24.10,24.00,24.10,24.097724169321802457,21970,63,529427.00,21970,100.00,0.10,0.10
3-May-2018,24.25,24.25,24.05,24.05,24.085526315789473684,15200,8,366100.00,15200,100.00,0.20,-0.20
2-May-2018,25.00,25.10,25.00,25.10,25.060784313725490196,510,4,12781.00,510,100.00,0.10,0.10
30-April-2018,25.40,27.85,25.30,26.00,25.822580645161290322,1550,9,40025.00,1550,100.00,2.55,0.60
27-April-2018,26.60,26.60,26.60,26.60,26.600000000000000000,860,113,22876.00,860,100.00,0.00,0.00
26-April-2018,29.50,29.50,27.70,27.70,28.094588005850804485,2051,14,57622.00,851,41.49,1.80,-1.80
25-April-2018,27.50,29.70,27.50,28.10,28.141542367502380196,3151,19,88674.00,1801,57.16,2.20,0.60
24-April-2018,28.25,28.55,28.20,28.30,28.358323784580127680,6109,26,173241.00,4119,67.43,0.35,0.05
23-April-2018,29.50,31.00,29.00,29.35,29.598769987699876998,4065,23,120319.00,3075,75.65,2.00,-0.15
20-April-2018,29.80,32.10,29.65,29.65,29.989156626506024096,4150,8,124455.00,2670,64.34,2.45,-0.15
19-April-2018,30.25,31.75,30.25,30.60,30.520281533617336543,10798,36,329558.00,10192,94.39,1.50,0.35
18-April-2018,30.90,32.30,30.15,30.25,30.815930359085963003,22975,19,707996.00,17787,77.42,2.15,-0.65
17-April-2018,31.55,33.05,30.50,30.80,30.870688686664419728,8901,17,274780.00,5701,64.05,2.55,-0.75
16-April-2018,30.75,33.25,30.75,31.50,32.962732919254658385,322,11,10614.00,321,99.69,2.50,0.75
13-April-2018,31.70,32.90,31.55,31.70,31.671099564667883724,71210,130,2255299.00,38010,53.38,1.35,0.00
12-April-2018,31.00,33.10,31.00,31.60,31.657009345794392523,78110,93,2472729.00,48010,61.46,2.10,0.60
11-April-2018,32.20,32.25,31.55,31.55,32.064800000000000000,2500,6,80162.00,1000,40.00,0.70,-0.65
10-April-2018,32.00,33.55,32.00,32.10,32.184885290148448043,2964,19,95396.00,884,29.82,1.55,0.10
9-April-2018,32.00,32.25,32.00,32.15,32.047783722894959166,88775,108,2845042.00,47175,53.14,0.25,0.15
6-April-2018,32.50,35.55,32.50,32.60,32.589108910891089108,202,5,6583.00,2,0.99,3.05,0.10
5-April-2018,33.45,36.55,33.45,33.90,33.988857938718662952,2872,21,97616.00,115,4.00,3.10,0.45
4-April-2018,35.00,38.05,34.80,34.85,35.582519280205655526,5835,22,207624.00,1732,29.68,3.25,-0.15
3-April-2018,39.90,39.90,36.20,36.25,37.282657853539746042,5749,28,214338.00,1749,30.42,3.70,-3.65
2-April-2018,38.00,38.00,38.00,38.00,38.000000000000000000,20,6,760.00,20,100.00,0.00,0.00
28-March-2018,36.60,36.60,36.60,36.60,36.597972972972972972,296,5,10833.00,296,100.00,0.00,0.00
27-March-2018,36.60,36.60,36.60,36.60,36.600000000000000000,15,2,549.00,15,100.00,0.00,0.00
26-March-2018,36.20,36.20,36.20,36.20,36.200000000000000000,300,3,10860.00,300,100.00,0.00,0.00
23-March-2018,36.60,36.60,36.20,36.20,36.454545454545454545,154,3,5614.00,154,100.00,0.40,-0.40
22-March-2018,36.60,36.60,35.20,35.20,36.535885167464114832,209,6,7636.00,209,100.00,1.40,-1.40
21-March-2018,36.50,36.60,36.50,36.50,36.501998469257589931,11759,12,429227.00,11759,100.00,0.10,0.00
20-March-2018,36.60,36.60,34.90,35.75,35.660359877115131418,20507,81,731287.00,13061,63.69,1.70,-0.85
19-March-2018,36.60,36.60,36.60,36.60,36.599987813794784304,16412,36,600679.00,11610,70.74,0.00,0.00
16-March-2018,36.60,36.60,36.60,36.60,36.600000000000000000,80,1,2928.00,80,100.00,0.00,0.00
15-March-2018,36.60,36.60,36.60,36.60,36.600000000000000000,200,1,7320.00,200,100.00,0.00,0.00
14-March-2018,36.60,36.60,36.60,36.60,36.600000000000000000,6500,18,237900.00,6500,100.00,0.00,0.00
13-March-2018,36.60,36.60,36.60,36.60,36.595238095238095238,42,1,1537.00,42,100.00,0.00,0.00
12-March-2018,36.60,36.60,36.60,36.60,36.600000000000000000,10,2,366.00,10,100.00,0.00,0.00
9-March-2018,36.60,36.60,36.60,36.60,36.594771241830065359,153,4,5599.00,153,100.00,0.00,0.00
8-March-2018,36.60,36.60,36.60,36.60,36.599355531686358754,931,5,34074.00,931,100.00,0.00,0.00
7-March-2018,36.60,36.60,36.60,36.60,36.595505617977528089,178,3,6514.00,178,100.00,0.00,0.00
6-March-2018,36.60,36.60,36.60,36.60,36.599721059972105997,717,6,26242.00,717,100.00,0.00,0.00
5-March-2018,36.60,36.60,36.60,36.60,36.599756320438623210,3283,23,120157.00,3282,99.97,0.00,0.00
1-March-2018,35.95,35.95,35.90,35.95,35.945600000000000000,1250,12,44932.00,1250,100.00,0.05,0.00
28-February-2018,34.27,34.27,34.27,34.27,34.269975589910496338,6145,30,210589.00,6145,100.00,0.00,0.00
27-February-2018,32.64,32.64,32.50,32.64,32.617031177291763610,6447,13,210282.00,6444,99.95,0.14,0.00
26-February-2018,31.09,31.09,31.09,31.09,31.088560885608856088,271,4,8425.00,271,100.00,0.00,0.00
23-February-2018,29.61,29.61,29.61,29.61,29.600000000000000000,40,1,1184.00,40,100.00,0.00,0.00
22-February-2018,28.20,28.20,28.00,28.20,28.141917964842075175,6997,39,196909.00,6995,99.97,0.20,0.00
21-February-2018,26.86,26.86,26.86,26.86,26.859973106230389959,11155,6,299623.00,11155,100.00,0.00,0.00
20-February-2018,25.59,25.59,25.59,25.59,25.588461538461538461,260,1,6653.00,260,100.00,0.00,0.00
19-February-2018,24.38,24.38,24.38,24.38,24.379966245495598230,21923,27,534482.00,21530,98.21,0.00,0.00
16-February-2018,23.22,23.22,23.22,23.22,23.209302325581395348,86,1,1996.00,86,100.00,0.00,0.00
15-February-2018,22.12,22.12,22.12,22.12,22.120000000000000000,150,1,3318.00,150,100.00,0.00,0.00
14-February-2018,21.07,21.07,21.07,21.07,21.069230769230769230,260,2,5478.00,260,100.00,0.00,0.00
12-February-2018,19.16,19.16,19.16,19.16,19.155555555555555555,180,2,3448.00,180,100.00,0.00,0.00
8-February-2018,17.42,17.42,17.42,17.42,17.416000000000000000,125,2,2177.00,125,100.00,0.00,0.00
7-February-2018,15.84,15.84,15.84,15.84,15.836363636363636363,110,3,1742.00,110,100.00,0.00,0.00
6-February-2018,13.20,13.20,13.20,13.20,13.200000000000000000,100,1,1320.00,100,100.00,0.00,0.00
22-January-2018,11.00,11.00,11.00,11.00,11.000000000000000000,100,1,1100.00,100,100.00,0.00,0.00
